address,txid,vin,r,s,z
bc1qsecure0111,4d1b9bd65cf8f9b893b61b12af71bf54db1a6290b5e3fe3d06f9629dabcf6e5e,2,0xe133c8c72eb7967c106f9a6978f2582d51f8939b21e161880fd93b8166397ebe,0x6977a9728eba028991aa7ef35f6f969a6f20e1c6247a0900d052076c0df95ec5,0xe09e5cda414761337fdec4028da1c88324e537b12abb193be51cf20ff0453380
bc1qsecure0162,d9f7c16b8ee0bb08e20d2bb01f2b9eff946be2bdb37041eacb15cab8d2fb21ec,1,0x178f3eb7a17c2e13359a12c19b424b7a72a42d0c9fe287d4e7b9eb1d483ada8a,0xc6cd4133d3aaeda813537c1ab690e18fc67d009f86f0d10e78ddb992257d2d55,0x3141bb97a122db87cdf57e67ba5adc3ed4d2696af5e50fb1dd8fc9935cbed23b
bc1qsecure0174,3ef2c8c754d282de377cf69e7c72458d2202cb31843328edebacb41f6d410d3f,4,0x9aee27b077e6de2c7ab267eb47aace6beb19c86fc2e2dacadeacf1897a3e42a,0x9793eee6b53523af7bea878aedace7f208aba669ee4594203cb5b2dc0b3badd0,0x1e33c6a0fa6740d08648893cc8ddf15ac082b4e247b1fc580ef314ac34932ef3
bc1qsecure0118,67be6544cb8be4fba40d0dd3518b26faf304aa40291f5a395e059b527b92799d,1,0xbcf67bfea2e12aac9c123c58c44fed159d3310151a148ef55ec83f7c3c4e3b1a,0xc6c73d4f21a30af0db04cbd61862ac50a836ad94ac480500470279e79668c8dd,0x95f8d15a1f28d0c7e9940e259ed1af289caf911fa6be0c9b9d85ac14aafb872f
bc1qsecure0118,388f9c1422b2c1bcba1347427798e983b9645eb023e1b685dbe77dd80799237d,3,0x8008e575f8ca78333bb17172eac6a227125b70d1ce864ce39af0617e23614f25,0xbd5ef34f07728e320b7776be2ffbb0423bd3ed15e7241167c4790fe52bc9d591,0x7591bf8f4afb21a13d170ea150cebc36f0eca8d74434851e13cd4d4a02c03309
bc1qsecure0107,c027e5efba81cf6af3c5ee333178caa02db44037fbb76fdf2fdc4ededd6e4ccc,3,0x9e2db7bdaa8f26af9b34d73f51f663cfce70ed0484f037b132f97fe175b54907,0x3a6431defc5066316cb93f94ee8fc23508783824598899bf2359399960ad84da,0x715d42019a1b589c5fcb365b28c2c10937502139db22d871d47473839ae5e121
bc1qsecure0121,06bf94d26e230eb0034c04fca9c9c57e9b53cdd8c32f2180322e8e43ec4c0fde,4,0x960cd9a2ab1e6aad1388fff403ed278d875ad3a6f5903c0c32e75e2692469f78,0x240e6c70eae9a921e80ad04843f9c909e0d7ad9955784f15ec44f71073b797d7,0xc0decbf17e1bdaff9c689b7b3885d5d34ab32f2af8f0b4f99e9e456c7b1e0f6
bc1qsecure0098,70397295101940ea53da400b761de93f397616bbd88ef8a72d27eabe80751e19,2,0xde719ba24ba9ba27b68209330202e66273c48362537659b5c04d0e394e229490,0xdd6bca7b5837b2bd1a6605a75ada86eb7013f10345cda25bbb5a8077c0b0d61,0x8f13d3a0b2029ebb5c4998b27fa9ad0a3e756a5783d78d42c42163d06ba0684
bc1qsecure0197,f68bc6962c38cdd1a29045eaeae15be5252e3cba87e3e7acd0897728c44acd45,4,0x67bdd1edee98ecf62b47bbcc560f3eeb47596206f96785ae964bccd1d0ed73fb,0x34ac04d41fc2338a4600ff4d055e2212498a8e12fb1d03ff22428ade18a87d4b,0xac4bd8d98c55fa954dbe9b83ddd62262b0474ac4aa50a605d8d584d3d1699f75
bc1qsecure0183,10923a0e241d0e79724cca30aacd5bef7add8da2fe7c41755139c62a357eae81,4,0x3aecb166c599f2814d1b66ae7032f024ad37d9be0cf6391043321d51495765f4,0xe107c5cef3b5a9f3a6851c6a99b38c3abf0c383d0bb5b965e06bc89aa0962112,0x72d0818a31363a3cebc8770f8536089e8cdee190b9f60ae3948c3d9e2aff9cc1
bc1qsecure0007,703d89b12a9ff1d932ae28d6ee99efba0a100763d2f1bc9010b5d38777cdf21f,0,0x3d11866bb3eb553c25a2c80094610836d5b84a3334ad5684c163d0c31ac7853e,0xa9e1f6cd586952f199d570bab3232c88ec078d31fa3a65b19b33cadbee2179cf,0x3b7365b3b8bc183a0d560af51c7c008921f736753c0e79c36f080cb9a22b0b29
bc1qsecure0133,ee1f26ef0e97a025349ad140c62ac30bbdc34b80fca763ad73054bb3b9b20799,4,0xf24b67a451b416efaf22e33b10a8ad319f67b7eaabededb8abf82a2a255764d6,0x868b545363d8ef2a6228f04e1fb5625b3ed95bdaa9d7b7622498ca5ba97b4605,0x87472ccbd6c17afdf6baec279d901696f2aed0582dfef505bfaa17c1ff399264
bc1qsecure0088,2637664ab418ed0558c4e929a92bd026a192e4e9ebf025b191eeba7e20b57fbc,0,0xa7c84474a23abb3b42a99432f74cdedfbccf447c47fec6fc49271a988b9ca06f,0xda17e8752521f19f77a211da2d3f2b1808f4f1d5a9cf912e68be98e2a0af4d2f,0xcf29f2c50ebc6861b7016487b6c71bea830bf76b6282903190ce3e5d021c71
bc1qsecure0183,9eebeddde764bceec27dd91da36dee4771f2c858a6251519e0678d97df48227c,0,0x3bfb54e79948865e6a6b232e262ab8107598a7d99e5aff36ba9006d2f9817636,0xd77348534aded33311a8cadded237fdbff8725108aa502012563d11eeda820d,0x1688692c6815f8766539f793999904ca97c6b3d93144978eb978011f11e11bb5
bc1qsecure0000,0470f3253c7902520f77115a8f8be5f48825828ff50ca1b8f1cea9623b4866af,3,0x4bb08c230fbc38e3627daed8f4d63de96e3f85fdd3353c92f108843f4179415d,0x5c4282583feaa1c5934d61c9a634ae8ea60cc777ed9dc1c474c079c8e4f79322,0x1980508b61dcf27ac5430847a812e1dab7333829d31535d10242f177cee7d84a
bc1qsecure0175,aa8c5d72a6e8aa4c10a3004fb45df50188d7f80b331dbab535fd6612207c078c,1,0xc968a04e3348b947ba480779232d52cf585f0ad5b4e66b1218330689057577b,0xb2aea026c5b4acbc0c74db9c8ec27916999e51212316d3da3f10f782b8e5c415,0x56e2ae7d243326f4483723d002a1aab47426fa90072faf0e4448a073212c64b0
bc1qsecure0090,2c1c862abb1fe170f59b857953f1c57c752fea8dab3adeba61e07d39756adb52,0,0xa25e58b45cd74a5a38dd396545ff84b8e81a151e2b466e57e786dbd945e7a85f,0xfd365028c9a969620ae525f3ea8b2b684099615cbbf2281ba7f120327cd2629b,0xe2cf41b49d830140e89874503fad6fd95164c846f5b45998b72d269958e6fce7
bc1qsecure0158,3068da2d9ad6f2702acae5ae7fb9c2c886730921ae9dd51d809d9eeaf6017dfb,0,0x447e3465938cfa83f0de9cf5bd18c8ac1d8bbe9e61b2ffffb3e99c4c623268e9,0xadda777ea1a9aafeed1d2c5b3b4b87aebdf6652ade1e8f1644c2bcf2a98baf53,0x1907f976afee25dbc4e2eb61417ffa79e9ad2dec1facf4ac069cb3680034c98a
bc1qsecure0079,d08ab7010acbbe6eb40302f1e6fecfe6ce122b6fd65580a31d25a370f61f1ac2,0,0x3c97bfbf5355776ab960cd77b6478c2edb9d727abe60a66bc258e1a4e176353d,0xf711784a43ef9c19c8fb421f3f59c6db3cb81a22b42e50423998d7829095d1db,0x815ffc63d88622d658e96a1374f35f9599906c6182dd16edfc79b011f3ea812f
bc1qsecure0129,1b26df7db8c3ffdec4df676bf3a0ae73322eca8d4dde2328b72a13d3940247f3,0,0x45340d9e26ce6a4567768f221997cf603c508df50310dc256cfec3e87ec16cd5,0xfb6a07cb6bd6f9420ba53e4072fc687b924823eccd787ca6570f407f038aac3c,0xa47868eb65d3a4a81300862ca15f42c8c406c832de329d329a3b26c72ac8eedc
bc1qsecure0154,9be58e1a8064d485279310ae1cfcf01f61e254afa1007789bc57461f97ddc4d4,1,0x1a04ca1ce0fdfe9542dbf1657c54a761a275602aa835443271b6bed9de450e9e,0x4ceae6ed9e08ec8ea7e874c0c3b15c75e00db72323c04258d132e61ffb5f3332,0xf9e05be9b258c6b68f9e2db2338d125371b8d410a1341869daba0d05c7df34c2
bc1qsecure0192,b2e25a92c62fe143a850d040b17a363053af0684d1dd661e9d96ec3433163204,2,0x2e9d62ff522db7420451305622cc246ca7fab07348e24c8bb5de328e9e61c8c2,0x4c9afbf5321233afc4408031b5fb3bc0b5c3feffd7e52e64a9709ffd0a36ccda,0x447a79b625162191a178fcbcfbac50e94b9080d041fae362225021fee9138e0e
bc1qsecure0112,2a3ceb867adb40fd04ff6e0fdcfaa0b0d6b84a4e04ef98707d783cc197a2c4b1,3,0xc22eff788b1fe3b75ad4e75bd383724b4afbf79e2cc494865c588c39d11a623b,0x47d24230c0857a61371641df713f16ce4eab36690a59cd08f58360134eee6efe,0xdd89dead3665814f36f2a79dcaa82910f7afd3eb78cac515884a461fdde40b69
bc1qsecure0027,bcc6a0df3902ddd401ba62dba8f86ee19a40ce44d72a54f5b70b872cd89a44b2,0,0xf99046931a3dc13801f074686b33c1cecb50277cb1431640176ec1495e9c5245,0x79a8066aa31299142b02746158724cd52ef720b61516b9d57bfb172ff486b500,0x1d262e7aaf0150bf822a22285c4a50044dd8351eae1f722da601d8fdb1079de9
bc1qsecure0036,3a5b1c7a53f73f2816c03cd00d0041bcbda703e05d2973bf581f137acfc45b01,2,0x838d22906a37dbc8c566c31bf9d9b58500a8785fa54c81c0e7ef25fc79a14dff,0xe64de04dd6d30d4b58424d692e5196505935b7a14952fe25f92ff22ffe3cd4d9,0xc2b0bb21be5d57a95ef9008d9c9168589c2925e4ae753a670be8cbf63e38a61c
bc1qsecure0144,90fadd435483c819b7e8b94cff285c16333b726e613e1e2ddb0058030b50adce,4,0xa80c30158bc42c4583cafd93b6dd3eadf67134151a37a7bc04b9767427bea585,0x7ba6aa65a2597096bf84d91002fb8d6c4bc160be4be4117d1df6f23fc611f37b,0xc19e172e8364e89344adfb69c11eab15d60d4afe814282bdab1e7fa078f110d5
bc1qsecure0161,5b18f046526b7ace53f0f92458fea6f0cac0fa6e640f973278ebd5351cd5360d,2,0x5095640287861dce0b37ece63106825b382145d40a06e3c1d3d775b92082aa3c,0xedebf051dd7bad3c3d6b7ed0428d6b6a0d0b898d8736a444caeb6637965ac057,0xf998dbda691204cab2b2b0622d1112ffb8e67eb8091f10ddfadfad2b140f4410
bc1qsecure0188,21188476950010fb4fbd15a781520fd99b6beb5c60410ced898e7fa0d000ff3b,2,0xd22ddb80decb0fcbd1fcc23bc370ff82b257d7faec503e11096262837e927563,0x8ef99459cd4c86d8105876f7ede882673067137585f7b9d30e05c583053bf3b5,0x4978768015ad2fc0553753a552b30e5b37adebee4f6f6e7c68f9e66100371b17
bc1qsecure0024,3e365b007ee3463a9585dff02a4e86c0596a0f2634c348fbdc685eda55e91c05,1,0x1c11f97ccc53a953ce38b761441d00f8327d70a6c239d5e7abf94cefd463b27e,0x47519420943976ad35c419a1f4d359fb37d6535b95b34e38773e4e392fec6ff1,0x321170a7e71e84866d7ce460cac91393a5b6e6febb17ea43ef4e36fcb0117050
bc1qsecure0130,aaa82144752d3c346e108d2602728fcefcfe415fb85ea7c0b3fb13ab7214373e,4,0x9759a2035e7a28f0e275aed41930cea408deb09b048b26d3417725fe16ad42b,0xd0622400e6862d1eb3c1c6485cc6a3e3ec8cd97c98fd2d4ec1dd7a866c573865,0x6a77a5c50cfb88b5f39cb3b0f84e6e824771e437af3b81809dedaa699bcd3a30
bc1qsecure0096,995526f48f78b252dbc6fa74be1a6f51693bf93ed6874c818aca5f891ae827d6,1,0x7d442591698b62491189d2ea4f1cbbff0668781fa077d02925404dda655b23e9,0x3a13d450af3fc0fcb776226e82bbdf5ce88a7696a0cc4f852a225956e8e98017,0x2f6191d9733abcc27269f8e88342b63e436d32156d8cb88ba300e18e8beed19
bc1qsecure0187,ba3b46db18e2af00eb016d8a65ae1de8b895bf78478af6c0233bea6fafab5c3b,1,0x4225b42dd29e19e68870cb51bfb2c5900fcfd19d46b8fb0f0f502aa1fff184c0,0xe50180eb80c7de45d745ef186cdf8a41eee928f7d6bb090e698aac6a5a1c1e99,0xcd8688557daecf14ed86a7ebc96fb4a665f77706f5b617051b560bfe087c051d
bc1qsecure0198,01553955311f32070a8d68f2f53ac46a89fa60a1f35735e6424df12393450ccf,4,0x22fd573b6bbe2b2c00092bf3e16000edc88eaae3715a9023284f81c7c444632a,0xfb47486643759a1b3be543284cd9df93468d508814c1699ff946139b402c38d3,0x16e5d2e23b59a3e4653ed0e2271bed3d288fcc1effc26a430107c218f2e41b8d
bc1qsecure0153,3923f2896cef93d32ed0addecd4b83ba99fe87315c136f6153c8b4636f56a92a,1,0xae0f2a18b9fb2c2b405c0820671b175f9a7d4c34a7e07c7d1b26c92b0285d311,0x55ac02e323f3e8c1863746cbf99ed1cad3e5b9c32f24a5599495aba6ac29ad02,0xfa69de1e51c415d6c8c5224ad3a6258f4cd59080437d83f360bcfd546cd33050
bc1qsecure0104,33165e140f64fa20dbe768460b7d5d5e889620e7ccff17b5e3811308f7ea6686,0,0xf695a12385a4d02daaa2101519f2d8513fe9501e9d31ed91cbaa2f49f433c12d,0xa27044e205182f2db1f183fb1016cfe42cd8d9589f30f1913facc136d75794ad,0xa15d285b03a5bedbf479ccac680422fba442ab0c75c906f62193da5452e91f29
bc1qsecure0199,486e0236883dc66b1774b3b8d7b52782e1fd83d775e5ffc89741a71ae15074d8,4,0x43a5901a0ccbc84ba31f4bf14eb0c4f83eb1117ac5ceb4da067975cdcbfbbee1,0xe6d4116b59442e1d0900ecf50dd9444efb93ea3e88037ae38b98d025b0f8c74b,0x9b3ee94a38483ba049a9e02f1248292f6b6420dfa0e2bc527dcbcc1f8273355c
bc1qsecure0012,0737af6d5229bf96ee1c6566a2fb4e6199c89c3a451ab1ccdd80d8e2056b9328,4,0x3880ffdfebd9cded57dec3d4d7abd403170f0f5a633da5dd5f75c9cae82bd74e,0x1b5a68d06509d058ceb00be65b2820b118713206854d3dd6da97313ef703d54c,0x4095ee4c00519445229ba5e289e6c72615b5048fa6ff546499c1d88879eb4748
bc1qsecure0039,0768a0eb080ffb269284f9160178421c3410f7712cfea11fe5c3a3c555974648,1,0x40709f6d2dd9713e046fe5a44c6bf8e4f800077cf10adeb2569fd6c2c800e610,0x3b4cc4f34a4b0d43f28848cdebc03db2be8165b779b246e43dc449bd1665c41c,0x40cb3430d065248c8a1193f944846fe67212f338e077061838a1feaf96465dd3
bc1qsecure0130,906a027f5799e60bbbba0ec28d6ec072b699ff7de53cc3f322572b900247350d,1,0x62fddefbc2130a2631509f63757bfe76d663860728a32d2abaccc5e48bcc127,0x281a1be9fc4795e0df6f31f408e32cc77bb99790b8dd2444f8be5225102c6cf0,0x98a6fd23c966c417a093008a29bbe7d61ff87e97af867108734b98fd1d9708a8
bc1qsecure0135,970e6071a751975f2019e1d6296e84d814c4a604bede6733a6b992fc5192e4ac,3,0x1f3057b9f3aaf00dde2823589f687cec49f19b7f32dc740efe631dd6a17b3455,0x1a08a08ed3629ab80801b5b58dca646cdafb6871e31b59fea98c3691c83eaa1,0x2754ab0b4a622c11b48c75c13e60b428413c039e37281dece9b800281d9371e
bc1qsecure0004,77814d70b89e0bdfd4899e5ab35590fd8fdf67465a316176ea02717fb1c1457d,3,0xe74bea0e9cb5b1542ac920c91e9898a6a63edef820cd3fef484bd8bafbc76553,0x27bb926bf355710dbfe768168f1fb9313b09e507c8cd590d872da187d5bae1ec,0x1582350a9365c6e84d0c3da17002466f5f55345fc9cf4dd08f2d95078c4ccd59
bc1qsecure0161,0e6d3a87f71d919316a572d47690287e32ecce7be971bf1ed64ef6c12d94327e,0,0xaaa6d02921a00400956df894f8aa07dbce51e322ea7951f87c4675eedaddddd0,0xa14430598867e0a485830af3ae2598af8d20524160012850934f293ec3e0e098,0x24f464a79188ff3c71245bdf3d03f988c0f932d73f9ab55ba82d610e94b0a124
bc1qsecure0076,560233370b4ab5a37717ae93f99deb8205a40ef403d830b751a8fec0aed8996c,0,0xd7f14acbd1abfed6dfab2b2bac1e2063183460ac6b75f75a663546eb495ee458,0x113646ab527aa92deee0854ecfead5558dfb5bbf6de87e1a314d2590791f3a1f,0x13bef59d1ef0d242d910683cff64a14cd6e0cebb4736264bd67653e262d0c97d
bc1qsecure0025,d5602d97a15c0e91ea5b2b356268a2546c9dca9c2c5029b89d208997975b0704,3,0xb1561bb28b32cfc4ba29163ec0d22c50946fcf252d83f21fc3b60cdde09edc9,0x7ec9c337bf5726add441824465f095b705544e9cbbea148150199bd94db3565b,0xf9db8c8d4682443a6dff22fe6bc8428a41f65f32a436ddfa2b268e82e573a565
bc1qsecure0167,9d0d20aa142b7936239df3c36cce05a1d53e8fc1ac56a0fd6005a9f418612224,3,0xe92e28862fe5c0c192b36a384fd996418f8ff9ea70f898b844bae027919f282e,0x33e8e039e963dcfefb5249e6ae5077f0c7a7ca67e9a20ae116bfc5e93242edd3,0x1cfd97d6b91df0f9e76d6da4f0a58d7b789345b64def2e75f117a6904c275ad8
bc1qsecure0001,df5077595973bb973b8f7fb55fca8e5b200a75cc13b114a976b6a56d1e1d43dd,4,0x1e16ffa836b7399ca1a3403828e4797f66d2020b92cba1d86e07856493147775,0xacd690ce310a1a91de8c883f4df4c07911f16b98fc08683f580a75880fd80033,0xaee4ba70e86ee61e1d32c9d178d3af233ec451236059e923867a2c89731413de
bc1qsecure0089,3e8721993f4e9cf8d33c82f2acc1181907b4d2efbca3ac416a7fa0f7ba412629,3,0x29861ae559bd70043d14a765fcf443799a2a0a852af804be086a076d36961ffd,0x58ce6393040cc770638aaa439c70696c9ba194c31b2fe8578100b8c35b472c68,0x4a9bb7d2d11120a5cff1cb9cfb478e59dc28f6759bfe384510d60f6ef77b5670
bc1qsecure0035,9d8a119756149c29aedc2da29d644bae607e8a099b09b71b6755eb34c52940f7,1,0x45371cee2074d8d5ffdf04bfc3c6fd2a538cdbb973073fed2f34ab5063433e75,0xc2007f69674da8da6746237f9133c1bd8d1f81088f5ef86e2b2d539650b32556,0x85e90846bba18141382899661869b7f01587a1bd249490b7fc7e08e36179ab04
bc1qsecure0186,d166b6c29c815822728cbf5ee560e7b9e5ade98cd1746fb090f32ec1fae09006,1,0x850c497268b8cf480215fc83717803dd37d182d4c63035e0842a1a1a9964bca9,0x1902101ce27f95a59366cac2b802f8fa95236d9b2f6c7e29e5862193ccec8c23,0xb96f48855bc788a753bc71e58c73ee336a35ebc4cde868691600a9f476b3268f
bc1qsecure0190,b23e568e690ac2fb8b1082cd3bee21a0942fa7810511d4a93289bdccbb68a56d,4,0x5e7f12c01ba7f7dddc41a84ccf548c692935075a810311dc9102f59c742a9e86,0x9707de132664235ce0dd614a7186ff57f8565b6ce0efcade482f88346ac3da22,0xae72f4bb548354f4cfee1cbd515cd74eebf9e45830898e222ac301badd1900b9
bc1qsecure0098,53a841a2aaac8263f771a1af0170b01f7c908020e11b5508abfc813cb34f8340,3,0xb0f643fb5c6a9e50101c2a3952e6fb94aece368b920454beda157b1e091094b7,0xcb039328904c0cca4c6796d8d1f86abfe48463a98bc26862c3bdea6ab3659164,0x364f7b042cc51deb9691aa8eeedb838f2f7b89a02bd5674883c3ef556804879b
bc1qsecure0138,f798300917af804fd9532213ba403b437cadc7e33c9552dc8af6428da867b0f5,0,0xcfb9d0d79d60f2cc1ca44da30279dec64962d907317d20f4e09c504faf534941,0x322b2bfb823bc7d5edb9f14e5040384cb38e39f83b103fade6246c81b444a044,0x8adc53d5d19414ce179cbd3e3876cba3393ef9684036835f33d79fe79cac45ec
bc1qsecure0066,4934091c84128ec41eee9acdd2ab525739bee754a6138225fb7fcc81a7de2035,2,0x3ccfb8f15f57fc39971b62a6509cb8ea3dcd3780aec6c44fa7965ac7331e2cdf,0xfe4eea57c217d03edfd8a3b63eef039518a46d8e00e463995b8b77a5d1daaf38,0xe058cd78f883a6dcfda81e061a7a3c7aeff7ce4daa318c2993dfcf3c95c249b4
bc1qsecure0116,b1c774e37c1e00b7d06c1ee74715883d6c7212431b43f3de12f3b7e87b8a82f1,2,0xff2e289252742ba191ea075f509df10a0d1d86afec9697678d6234e72c743f9d,0x507b50c2310555cc1232a52cd9871178b76985856a925905f8e8d8cc43fc7443,0x753e92d4061e352fb7da6aa6231ebc935cc3cfd50d2baf69f93a16370b29460
bc1qsecure0121,ace17425286eba44771193865162634de8259bebac832fbc8640a81f0ed5fefb,4,0x7cd03f20633409e4433c1b3194de87c5faf0bf942824df5600728fc64c5269a7,0x4ab7b5d1dd4b96a49eb00a27f042241c4c37d783f95001dab39dbcecd2bb1877,0xdf368cc0d1b0cd9ddf85819e3fec42c01e92b4b3760170391f8dfe8f1c9f1e0a
bc1qsecure0127,1bed030371263bfc2daaeacd296454e51e820d57c2cf7b3995e156391bbc56e0,1,0x5bc7a3d950db5f707831a65365f2c647245be14fcd061ff97928556528aad20e,0x6c1a01705b787a032743162eabe3c1332a65063d0125533cc78b9ced11614179,0x18f76456eda13974622060de94d1ee380c0e0146379ea4f2c489ab101b6c1dc
bc1qsecure0138,9d6807f48827460c9f73fc95101779423c973e6a4d0ae67c63fe721fc6d8dcfd,0,0x501c3d4ec6c0823906669ab4b4e0d2caaf9d06edb4e329b01a66f78fb198495f,0x681fac532cb8043062fd5492d6e5cf9f3a708e3a69529e3cc70d9d181048c0f1,0x69c10c03139747877975950d9bb461a379d617f1675010ef979e53c76ef02fba
bc1qsecure0107,f9ccaf825c6347835ba0ddbc43b8e6923ddaad3eab090466926d9fb651c1dc85,0,0xd91a32f7116db103da554c057592ec3a83fe3c77de382e0899384f5875ac58b7,0x9d32bccc82637239a6842fee3fcef721689bf6a7a48e28813d1f4128ac2cf8b1,0x5576c2bae708943628fc38d22d2b983f931d6a4ef46e12097fe4b68625314ddd
bc1qsecure0146,f7d7c8f518260ff611091dcf10e49555a8e0448f50f9bda90435e6649c49b1cf,4,0x3aa283b86c42cc45f7be011684a3d399d444f00a95b4c04cee03603c1ec20b5f,0x24c965f5ae65538fde59dbb7b6b8909c3a18d3689a249506ea52dcfbd1b2f84b,0x60f9313c0f12a6bd42abb58e9c05672d82e1da6acc2241e2815033343b799e10
bc1qsecure0107,13fa38136bd4a7ec81a58dbfbbda653832e848ad45c0167d6eefce7c405b34f8,4,0x4f706b6a5a24d2d4a4d8008fe3f92145e417b2b55f09c79a207b180b1ccf340b,0x26355b11cc6ed411a669ceac890e14cab2f41ab3b77cf7e9aecdb32bd3c89a20,0xdca6e08181ced5315a596cb6db16b37113dfb12c2bb56d93eb6ce28a21723cf7
bc1qsecure0038,ca05893026024a9e60e7a2a68958f1045eb399bc37cf271ae25275f89deaa436,4,0x4443c34d210c973cce204c3402ca1ef4fd22a0b6dcb5ef0092c60276fbb47b3d,0x71d5baedd08e2075ae93cfc1397a034e478d9702870f98250a1ea398a8ebc334,0x612f2726222c63076b31d9f44be7e2a6b8ca68578714d3287d8fc22f431bcc76
bc1qsecure0139,a723d423ad7a7ced18106e61bc5af059bbf15db9a7393eba5a1028561939ffe4,3,0x4851eb8d53b72bfbce479aba7c474ae031be47da4f0d427869bdc0c577f52048,0x2710085cdc8f63179780f25ce1a235f360c91931dbc67f3f70b40d78da037be9,0x370fb3653c48d34ea14d6c7582196f52eb56a4e9e854bbee1c310833b66f8f4
bc1qsecure0132,4abc7f19c4666f127d4158a2a9e8f4a06cbb111f8cf15dc3078c48b13c4f305d,2,0x9d82ed267fb82a8c57d85080da8336a7439bfa25b1c4e46c6ab3850650dfd955,0x4238b7016a81be30d46dc9e908d0356d2cd6bc9364301e56bb69fbe6767ad068,0xe3342c6a24088db3d955a6755edd93792853bd60572795787e2f1c6f44639979
bc1qsecure0105,904120ce4fabc4b8438ab8e93d0066fcb39b1458b8bf765933b2ffb814961d73,2,0x41f0672319077955e0a3489bbf76f5e2afe85ef068afc4ed6a5c12c80417d8e0,0x3ddaa68cdd3bb703e974e94e21f88ba98890789c7df9137204a4dc76638875b3,0x4ac722b2c6ec10f63ab0b22b69db78f4242f35a0b6b1d6740ec064513197985e
bc1qsecure0083,e19aa70da38821826fa2ff919aed70235df56c0eec08a6482019f19b08d95c7c,2,0x6961ac2aea26eb62af53732a5c49493ec46dd4fb1cab501361d32681f4fc0e2,0xfbdf363aa42357e6e3d6339743d2cd21405f123e40f38a8d95bce965d2f358a8,0x5e8b1a882c241ecb2890ef427af07cc42c00007a6709d16fd76507d22855359b
bc1qsecure0026,d7735b5faaded252e5762683e7f767d6db351b6ee913bee3ccc74576774dfc2a,0,0xc175e6770b85a47a5099bd61098356cb25b372d76a50f5b95f6e05a99c189dd,0x8560cbe3eab514831334d9b72f9cef56a7a1803171474240d33d88a12c911be8,0x4571590b689186e8b56e02e88d81a6170251770f81131ec593ae85881f5a2708
bc1qsecure0160,1f259411c84efa3c89b7013ea0fd6a056b9e5a1cfc74299a1e598cd2828cd11d,1,0xbc6cf4b622f2269cb980a3b5017333b718a30db070e6c731718ef3dbaebcc20e,0x29825abd353f5396d4fd6ffd00cbd58c3a1e81e573b3a6f08a8f6fd6053009d7,0x7cda065a4c5afdc1bd8476b50928b10c75b370615c1aba81394353856a9f4e3c
bc1qsecure0128,3094510319df96f8a0eb0cc49a9a11eb326ab9afe07902c27ed12b35bd662362,3,0xce09a70f8183b34e9ba7190c5483b7ab7ad9346f61c3f3f7ff15c5cafbb57b96,0x5a731c04460832cef76a1078b5e95bbe1ee4e0b796e3f74314654713096b78ea,0x902348abfc8a8b8920062d4a0be1d20f9904f50b95c33dfdadbebda3fcb0fb5b
bc1qsecure0172,cb23403e7c258c3b34b6072d2d6c9e11ab02ebdba3f9b109dd30e523ebb648df,1,0x1a03ca696f0604053db230a8b04d0c8ffa2fa9f26c0411b75fb66b25de038b37,0x317a7196cd41de20a5642cecf67c854e5e952fb07f53c43b4fc1ddfe6494a854,0x9a7c32f7ee70bd24a9a52b792a9db2f29683942b29346fa35528860d375175e4
bc1qsecure0054,759d8218b2833e4cd9af74037626b5c8129aeb2f439a04bea8d4e9c0fb1e0ee6,0,0xe0ee3be7fe95b5eb6f38813f12b0eb619787194fac41dba444b1160d35a38c86,0x4d0bd3166e7fb6e27645ea5f17dfd6e2488b87fbbaf422b3b5f82ecb21b4924b,0x7ba26799e7c2d512e5e7ae066ee51b91ec4f8f35bc08a2bec8078db9e02ce07f
bc1qsecure0116,3c80ecc4623429122f6f6017ab848de5b21b46e85e997f8507347b19fdef8d70,1,0x40caa6230afc555a0450e1043a9d3f8689ae0dd0c2b966102852eb1a043de35e,0xef65d677e59d3e308b480b7c8797c3033bcdbeb0440d90439bdf6b60bc671994,0xf99d22e2897b42191826ef2616aa530fd2cd843f9190ed959d3271ced19c2f24
bc1qsecure0130,a6953c4c5d19947bcd1fad8e77d9261e865021b3a5a8c4034093633b6430d147,0,0x99def9feb7c59cf2c9d2dbc01160b3c22185a017f2e91cedd0e2149e8ddd00d6,0x596253a8870eeb30d963fdb6f739d7f289d3fbb4250174df5e79b65e840e4b76,0x32ba2d76556431202df41d4338a773953c6d4f889db20a945e827feb366f3f5d
bc1qsecure0158,f4af586098640bc5ae532ff62fa5b17add1f7248401cac6500bded33ddfa1dfe,1,0x29a5e0894d4c6ff32ff0497108a902b379b2d4a2ccdc9a1228ec9369d43b929c,0x4e38b563685bac9c3a41a279d428da884ba8ede77e89a9f1f6b671bae37d05c7,0xd41a6c3ac2768638c96977f08e78b48f262e6d67dbe6c0116247d17518a15167
bc1qsecure0144,0bbefc2f7bea46a788880382593a42fb6bf142d9a678cd5913017a125112e9f6,2,0xb046801f0dbf6cf771a6f506019574b54c3624a448f4503b89530feb67655607,0xb537610603205fda6e1bad8ceff64d0ca66031c64de084d5288a0a11b5c646a7,0xeeb38cc0ce364feccced4fc79d166af71498e915fda72b0ea5ec43d0f891a258
